Year Month,State,Countym,Industry,Suspicious Activity,Count
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,6
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,2
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Forgeries,9
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Identity Theft,9
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),1
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Other Gaming Activites,1
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,1
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Other Money Laundering,1
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,1
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Other Structuring,1
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,6
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Identification,5
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,4
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,5
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,2
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),3
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",5
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,3
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,11
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Wire,1
2019,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],100
2019,California,"Kings County, CA",[Total],[Total],100
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,2
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,1
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Changes Spelling or Arrangement of Name,2
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Check,7
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,2
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,3
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,1
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),7
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,1
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Other Money Laundering,1
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,3
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Other Structuring,9
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Identification,1
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,3
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,7
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,1
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,2
2019,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],54
2019,California,"Lake County, CA",[Total],[Total],54
2019,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,1
2019,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,1
2019,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,1
2019,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,1
2019,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,1
2019,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],5
2019,California,"Lassen County, CA",[Total],[Total],5
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,ACH,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Against Financial Institution(s),4
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,52
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,250
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Changes Spelling or Arrangement of Name,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Check,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Chip Walking,123
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Counterfeit Instrument,4
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Credit/Debit Card,29
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Embezzlement/Theft/Disappearance of Funds,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Exchanges Small Bills for Large Bills or Vice Versa,17
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Human Trafficking,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Insider Trading,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Minimal Gaming with Large Transactions,44
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Multiple Individuals with Same or Similar Identities,4
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Other Fraud (Type),2
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Other Gaming Activites,74
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Other Identification Documentation,12
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Other Money Laundering,17
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Other Other Suspicious Activities,36
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Other Structuring,39
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Ponzi Scheme,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Provided Questionable or False Documentation,54
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Provided Questionable or False Identification,19
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Refused or Avoided Request for Documentation,253
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Single Individual with Multiple Identities,3
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicion Concerning the Physical Condition of Funds,2
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicion Concerning the Source of Funds,74
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious EFT/Wire Transfers,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious Exchange of Currencies,6
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,6
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious Use of Counter Checks or Markers,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious Use of Multiple Accounts,3
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious use of multiple transaction locations,32
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious Use of Noncash Monetary Instruments,11
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious Use of Third-Party Transactors (Straw-Man),1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Transaction Out of Pattern for Customer(s),6
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,"Transaction with No Apparent Economic, Business, or Lawful Purpose",40
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Transaction(s) Below BSA Recordkeeping Threshold,21
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Transaction(s) Below CTR Threshold,109
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Transaction(s) Involving Foreign High Risk Jurisdiction,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Two or More Individuals Working Together,257
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Unknown Source of Chips,53
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Unlicensed or Unregistered MSB,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Wire,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Card Club,[Total],"1,669"
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Changes Spelling or Arrangement of Name,8
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Elder Financial Exploitation,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Multiple Individuals with Same or Similar Identities,24
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),34
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,65
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Other Money Laundering,3
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,13
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Other Structuring,78
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,7
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,1
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Single Individual with Multiple Identities,4
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,2
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious use of multiple transaction locations,99
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),6
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",5
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,143
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,88
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,147
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,Wire,34
2019,California,"Los Angeles County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],763
2019,California,"Los Angeles County, CA",[Total],[Total],"2,432"
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,3
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,6
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Changes Spelling or Arrangement of Name,1
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Check,2
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Chip Walking,1
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,6
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,5
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,1
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Forgeries,9
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Identity Theft,2
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,13
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Other Casinos,3
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),4
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Other Gaming Activites,17
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,3
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,7
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Other Structuring,90
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,12
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Identification,12
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,102
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Single Individual with Multiple Identities,2
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,1
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,2
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,1
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious use of multiple transaction locations,15
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),1
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",7
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,15
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,10
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,123
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Wire,3
2019,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],479
2019,California,"Madera County, CA",[Total],[Total],479
2019,California,"Marin County, CA",Casino/Card Club - Card Club,Credit/Debit Card,1
2019,California,"Marin County, CA",Casino/Card Club - Card Club,Other Other Suspicious Activities,1
2019,California,"Marin County, CA",Casino/Card Club - Card Club,[Total],2
2019,California,"Marin County, CA",[Total],[Total],2
2019,California,"Mendocino County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,1
2019,California,"Mendocino County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Identification,1
2019,California,"Mendocino County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,1
2019,California,"Mendocino County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],3
2019,California,"Mendocino County, CA",[Total],[Total],3
2019,California,"Merced County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,2
2019,California,"Merced County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious use of multiple transaction locations,1
2019,California,"Merced County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2019,California,"Merced County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,1
2019,California,"Merced County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],5
2019,California,"Merced County, CA",[Total],[Total],5
2019,California,"Modoc County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,1
2019,California,"Modoc County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,1
2019,California,"Modoc County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],2
2019,California,"Modoc County, CA",[Total],[Total],2
2019,California,"Mono County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,1
2019,California,"Mono County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,1
2019,California,"Mono County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,1
2019,California,"Mono County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],3
2019,California,"Mono County, CA",[Total],[Total],3
2019,California,"Monterey County, CA",Casino/Card Club - Tribal Authorized Casino,Multiple Individuals with Same or Similar Identities,1
2019,California,"Monterey County, CA",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),2
2019,California,"Monterey County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,2
2019,California,"Monterey County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,2
2019,California,"Monterey County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious use of multiple transaction locations,4
2019,California,"Monterey County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,4
2019,California,"Monterey County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,2
2019,California,"Monterey County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,4
2019,California,"Monterey County, CA",Casino/Card Club - Tribal Authorized Casino,Wire,2
2019,California,"Monterey County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],23
2019,California,"Monterey County, CA",[Total],[Total],23
2019,California,"Napa County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2019,California,"Napa County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,1
2019,California,"Napa County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,1
2019,California,"Napa County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],3
2019,California,"Napa County, CA",[Total],[Total],3
2019,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,Changes Spelling or Arrangement of Name,1
2019,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,Multiple Individuals with Same or Similar Identities,1
2019,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),1
2019,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,3
2019,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,1
2019,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,Other Structuring,1
2019,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious use of multiple transaction locations,4
2019,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,5
2019,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,4
2019,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,Wire,1
2019,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],22
2019,California,"Orange County, CA",[Total],[Total],22
2019,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,6
2019,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,Chip Walking,12
2019,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,5
2019,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,25
2019,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,4
2019,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,4
2019,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,1
2019,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2019,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,6
2019,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,5
2019,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,Unknown Source of Chips,4
2019,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],73
2019,California,"Placer County, CA",[Total],[Total],73
2019,California,"Riverside County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,2
2019,California,"Riverside County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,4
2019,California,"Riverside County, CA",Casino/Card Club - Card Club,Chip Walking,1
2019,California,"Riverside County, CA",Casino/Card Club - Card Club,Exchanges Small Bills for Large Bills or Vice Versa,1
2019,California,"Riverside County, CA",Casino/Card Club - Card Club,Other Gaming Activites,1
2019,California,"Riverside County, CA",Casino/Card Club - Card Club,Other Identification Documentation,1
2019,California,"Riverside County, CA",Casino/Card Club - Card Club,Provided Questionable or False Identification,1
2019,California,"Riverside County, CA",Casino/Card Club - Card Club,Refused or Avoided Request for Documentation,1
2019,California,"Riverside County, CA",Casino/Card Club - Card Club,Single Individual with Multiple Identities,1
2019,California,"Riverside County, CA",Casino/Card Club - Card Club,Two or More Individuals Working Together,1
2019,California,"Riverside County, CA",Casino/Card Club - Card Club,[Total],14
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,ACH,1
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,15
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,40
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Changes Spelling or Arrangement of Name,2
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Check,34
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Chip Walking,21
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,21
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,9
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Embezzlement/Theft/Disappearance of Funds,2
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,5
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Forgeries,1
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Identity Theft,5
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",7
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,192
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Multiple Individuals with Same or Similar Identities,2
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),9
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Other Gaming Activites,163
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,15
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Other Money Laundering,3
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,10
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Other Structuring,19
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,34
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Identification,27
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,77
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Single Individual with Multiple Identities,5
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,48
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,"Suspicious Designation of Beneficiaries, Assignees or Joint Owners",6
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious EFT/Wire Transfers,1
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,2
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,8
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Counter Checks or Markers,7
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Multiple Accounts,1
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious use of multiple transaction locations,11
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Noncash Monetary Instruments,3
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),2
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",6
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,15
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,25
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,46
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Unknown Source of Chips,2
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,Wire,4
2019,California,"Riverside County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],906
2019,California,"Riverside County, CA",[Total],[Total],920
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,110
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,111
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Check,1
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Chip Walking,47
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Counterfeit Instrument,1
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Exchanges Small Bills for Large Bills or Vice Versa,28
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Forgeries,1
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Minimal Gaming with Large Transactions,29
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Other Gaming Activites,3
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Other Structuring,13
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Provided Questionable or False Documentation,8
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Provided Questionable or False Identification,1
